location_id,vector_id,water,vegetation,temperature,elevation,erosion,scale,density,built,tech,light,fauna,weirdness,sound,dynamic
27815,95,1.0,1.0,2.0,2.5,3.0,2.4,2.5,1.3,0.0,1.6,2.6,2.1,0.6,0.8
27816,96,2.4,0.3,1.3,1.9,0.7,1.5,2.8,2.7,0.8,2.7,0.1,1.4,0.8,1.2
27817,0,0.8,2.5,2.1,1.3,0.8,2.0,2.3,0.2,1.2,0.3,2.7,1.3,2.6,2.6
27818,250,2.8,0.9,1.3,1.8,0.4,2.7,0.2,0.4,2.7,2.2,0.0,1.3,2.2,2.6
27819,1,2.1,0.4,0.1,1.0,2.6,2.4,2.6,0.3,2.5,1.2,2.3,3.0,2.3,1.6
27820,104,2.7,1.8,2.3,2.4,2.7,2.6,2.4,0.8,0.5,1.4,0.6,2.8,0.5,2.4
27821,102,0.3,2.1,2.5,0.4,1.3,0.3,1.1,1.2,0.9,0.7,1.5,2.3,2.2,0.1
27822,105,3.0,2.0,0.5,1.5,1.6,1.6,1.2,1.3,1.1,0.5,0.0,2.0,1.5,1.7
27823,252,1.6,0.5,2.8,0.1,0.9,0.4,0.7,0.1,2.7,2.9,1.1,0.1,0.6,1.8
27824,112,0.5,2.9,1.3,1.7,2.2,2.9,0.8,0.5,1.8,2.6,1.6,1.3,2.8,2.9
27825,6,2.6,2.4,2.0,2.2,0.7,1.2,2.8,2.9,2.3,2.3,0.2,2.4,0.5,1.1
27826,5,0.8,2.1,0.2,0.7,2.4,0.2,2.6,2.2,1.1,2.6,1.7,1.3,0.0,0.4
27827,110,2.3,1.0,2.4,2.0,0.1,0.4,2.4,1.0,0.6,0.0,0.7,1.3,0.8,0.2
27828,254,2.5,2.7,2.2,0.4,2.0,1.1,2.9,2.3,1.8,1.2,0.3,0.1,2.4,0.7
27829,8,2.3,1.2,2.4,0.6,2.9,2.1,1.3,0.4,0.0,2.3,1.6,0.5,2.0,0.8
27830,9,2.2,2.4,2.2,2.5,0.3,0.7,1.7,2.7,1.6,2.1,1.1,1.5,1.4,2.4
27831,10,2.4,2.7,0.5,2.1,3.0,2.4,0.6,0.5,1.8,1.4,2.4,2.7,1.6,2.8
27832,111,1.3,1.2,1.1,2.9,0.8,1.4,1.5,0.4,0.8,0.4,2.6,2.2,1.6,1.1
27833,7,1.3,2.2,2.8,0.5,1.3,1.0,1.3,1.4,1.9,0.5,0.2,1.4,0.2,1.4
27834,113,2.0,1.6,1.7,0.4,0.9,0.6,0.2,2.2,2.8,0.7,0.1,0.6,1.5,1.5
27835,4,1.9,2.8,0.4,1.1,0.7,0.1,1.2,1.9,1.1,0.1,3.0,1.6,1.0,2.1
27836,116,2.7,2.2,2.0,2.9,2.8,0.2,0.8,2.7,1.9,1.6,1.7,1.8,2.1,2.1
27837,14,2.7,0.7,0.5,0.3,2.8,2.0,2.9,0.2,0.8,0.4,1.3,0.3,0.4,2.8
27838,117,2.5,0.5,0.7,0.8,2.2,0.6,2.5,1.1,1.5,1.0,1.6,1.6,1.4,1.7
27839,255,0.9,0.2,1.4,1.3,0.5,1.6,2.1,2.8,1.1,0.5,1.4,1.7,1.9,1.9
27840,15,2.6,1.2,2.5,0.5,1.1,0.5,0.6,2.7,1.2,2.9,0.3,0.1,2.1,1.7
27841,120,1.9,1.8,2.8,2.9,0.0,0.1,2.8,2.6,0.9,1.1,1.2,3.0,2.1,2.5
27842,119,1.8,0.6,1.1,1.2,2.1,0.7,0.2,3.0,0.9,0.8,2.4,1.7,2.2,2.0
27843,16,0.0,1.5,2.8,1.0,2.1,0.5,0.4,2.1,1.0,0.6,0.0,0.6,1.5,2.4
27844,126,0.5,0.7,1.8,1.4,2.6,2.8,1.9,2.6,2.6,2.8,0.6,1.5,0.3,2.1
27845,258,2.0,2.8,1.8,1.5,0.4,1.8,0.6,2.8,0.4,2.1,1.3,2.5,2.0,0.5
27846,123,1.1,1.1,1.7,0.9,0.7,0.3,2.9,1.1,1.7,2.2,1.8,2.3,1.3,2.2
27847,11,1.2,2.3,1.6,2.6,2.8,2.4,0.5,0.6,1.1,1.6,1.3,1.5,2.7,2.9
27848,130,1.7,1.3,0.8,1.0,2.7,2.0,1.0,2.8,2.3,0.5,0.4,1.8,2.6,1.8
27849,128,1.8,0.6,2.4,1.7,2.1,0.4,1.7,2.9,2.8,0.6,2.4,0.6,2.8,1.6
27850,17,2.7,0.2,0.2,1.6,1.0,2.9,0.1,0.6,2.0,2.0,1.5,0.9,2.9,0.4
27851,260,0.3,1.6,0.9,2.7,0.5,1.8,0.6,0.9,0.9,0.6,0.4,3.0,2.7,0.7
27852,134,2.9,0.2,0.9,1.8,1.1,0.8,2.3,0.0,1.8,2.5,2.5,2.4,2.5,0.9
27853,13,1.4,1.7,0.6,2.1,0.8,1.5,1.0,2.3,1.4,2.2,2.1,1.3,0.8,0.0
27854,18,1.2,2.5,2.1,2.8,2.2,0.6,0.0,2.6,2.3,1.5,1.6,2.0,2.6,1.0
27855,138,2.0,0.8,2.8,0.7,0.8,0.9,1.3,2.2,2.2,1.1,1.7,0.4,1.8,0.3
27856,131,2.4,2.4,1.7,0.7,3.0,0.2,0.3,2.6,2.0,2.4,0.6,0.2,2.7,0.4
27857,144,1.3,0.9,2.9,2.9,1.5,2.2,2.6,0.7,2.0,2.5,2.0,1.4,0.9,2.3
27858,19,0.3,0.6,1.2,2.6,2.6,2.4,2.0,0.9,1.3,1.8,2.9,2.7,0.5,0.2
27859,140,1.5,2.5,2.1,2.2,2.7,1.3,0.2,1.3,2.6,0.0,2.3,0.9,1.7,1.1
27860,264,1.3,0.3,1.7,0.7,2.3,1.7,1.4,0.4,2.0,1.9,1.0,1.0,1.7,0.1
27861,142,0.2,0.0,1.5,2.5,2.7,2.4,1.2,2.0,1.9,0.1,0.8,2.0,0.6,0.4
27862,253,2.9,2.9,0.8,3.0,2.6,2.2,0.8,2.6,0.5,0.3,2.4,0.8,2.0,0.4
27863,146,0.5,0.2,2.1,0.2,1.0,2.6,1.6,1.0,1.4,0.4,1.6,1.9,0.9,0.3
27864,148,1.1,2.6,0.9,0.7,0.3,0.9,0.1,1.9,1.5,0.3,2.4,3.0,1.1,2.3
27865,150,1.5,2.9,0.1,1.5,1.3,1.1,2.7,2.5,0.3,1.1,1.2,0.7,1.2,1.6
27866,20,2.6,0.7,1.9,1.6,1.1,1.3,1.2,1.1,0.3,0.6,0.7,2.6,3.0,2.7
27867,21,2.0,1.6,2.9,2.0,1.4,0.8,1.1,0.9,2.6,1.9,1.4,2.5,0.9,1.6
27868,265,2.0,1.4,2.2,1.1,1.2,2.5,2.0,1.2,2.2,0.0,2.3,2.7,1.4,0.6
27869,23,2.5,0.6,0.0,1.9,2.3,1.3,2.5,1.7,0.8,3.0,2.5,2.1,0.4,2.9
27870,24,0.4,1.4,2.3,0.8,1.8,1.2,1.2,0.1,0.9,0.2,0.5,0.2,0.3,0.3
27871,152,1.1,1.8,2.3,1.3,0.0,0.5,0.6,1.5,0.2,1.2,1.6,0.3,0.1,1.7
27872,22,0.6,2.3,1.7,1.2,0.9,2.5,0.1,1.5,2.9,0.7,2.2,2.2,2.8,1.8
27873,155,1.0,3.0,1.0,2.5,2.6,2.4,1.2,2.4,1.9,2.4,0.9,2.6,2.3,1.6
27874,157,2.4,2.0,0.8,2.1,2.5,0.7,2.6,0.1,1.1,0.2,2.7,1.0,0.8,0.0
27875,159,1.4,0.4,2.1,0.4,0.3,2.3,2.0,1.0,0.8,2.5,2.6,1.3,1.6,2.9
27876,26,1.6,1.3,0.3,0.1,1.3,1.6,1.4,2.7,2.4,1.1,1.0,1.5,1.8,1.9
27877,266,0.3,0.2,1.8,2.8,2.3,2.6,1.4,1.8,2.3,1.7,1.9,2.2,1.2,1.0
27878,271,1.2,0.8,1.6,1.2,1.9,1.3,0.7,0.6,0.5,1.0,0.5,0.0,1.0,0.2
27879,25,1.2,0.2,1.1,1.2,2.0,1.8,2.4,0.1,0.4,0.4,2.9,1.8,2.7,1.5
27880,28,0.3,1.9,2.2,1.4,1.8,0.4,0.3,2.5,1.4,2.6,0.8,1.9,2.9,1.6
27881,257,2.9,0.0,1.8,2.2,2.7,1.2,1.9,2.8,1.1,0.4,2.5,1.1,0.2,0.6
27882,27,0.1,3.0,0.6,2.4,2.6,1.8,0.8,1.5,2.8,1.0,1.8,2.5,2.5,1.9
27883,162,1.0,1.6,2.5,2.4,0.6,2.8,1.8,0.4,1.9,0.7,2.2,2.7,0.7,2.7
27884,161,0.5,1.5,1.6,3.0,3.0,0.9,2.2,1.8,1.4,0.6,2.3,0.5,1.7,0.8
27885,163,2.4,2.8,1.4,2.5,0.5,1.7,0.8,0.8,1.9,2.9,0.9,0.5,2.8,1.3
27886,270,0.2,0.1,0.9,1.1,2.8,0.3,2.5,1.1,1.6,1.9,3.0,0.8,2.0,2.4
27887,164,1.6,1.6,0.5,2.5,0.8,3.0,0.3,1.5,2.5,1.8,0.1,2.2,2.4,0.4
27888,29,0.4,0.1,2.7,2.2,0.3,0.0,2.9,0.1,2.0,0.5,1.8,0.4,2.4,0.8
27889,31,2.4,1.5,1.6,2.3,0.8,2.2,1.0,1.7,0.7,1.9,0.3,0.1,0.3,0.5
27890,30,1.6,0.9,1.6,1.5,0.1,0.9,0.7,1.4,2.8,1.3,1.9,2.0,1.9,2.4
27891,165,1.3,0.8,0.4,2.9,1.6,1.5,0.3,0.7,0.2,0.8,1.3,2.6,2.2,0.3
27892,166,2.7,1.1,0.7,0.0,1.7,1.1,1.2,0.4,2.4,1.7,0.0,0.0,1.0,0.2
27893,34,1.9,1.0,1.3,1.5,1.5,2.8,1.8,1.9,0.4,2.2,1.1,0.5,0.2,2.1
27894,32,0.4,1.3,1.0,0.6,2.1,0.4,3.0,2.9,0.5,2.8,0.4,0.8,2.5,0.2
27895,274,2.5,0.3,2.3,0.6,1.9,0.7,2.7,0.9,1.4,0.8,0.7,0.2,0.9,0.1
27896,167,2.8,0.8,2.3,0.6,2.0,1.5,2.0,2.1,0.0,0.1,2.2,0.9,0.8,1.9
27897,172,0.5,1.4,0.0,1.9,0.7,0.5,1.4,2.7,2.4,2.5,0.2,1.9,2.9,0.5
27898,168,0.1,1.6,1.5,1.9,0.3,2.2,0.3,0.2,1.7,2.3,0.0,1.4,0.2,0.5
27899,33,0.2,0.5,0.7,2.8,2.1,2.5,0.2,2.1,0.1,1.4,1.4,2.9,0.3,2.5
27900,35,0.2,0.7,1.8,0.3,1.2,1.0,2.0,0.7,1.7,0.9,1.9,2.2,2.0,0.3
27901,273,1.4,2.4,2.1,2.8,2.1,1.8,2.2,3.0,1.7,2.6,2.2,0.8,1.8,1.1
27902,175,2.2,1.9,2.5,1.6,2.5,1.2,0.6,0.3,1.4,2.0,0.0,1.9,0.2,0.6
27903,171,2.1,2.6,1.0,1.5,0.1,3.0,2.9,0.3,2.8,1.3,0.5,1.1,2.9,1.9
27904,176,2.0,2.2,1.7,3.0,1.2,0.8,1.5,0.6,2.2,2.2,1.2,0.9,2.0,0.7
27905,36,1.3,2.6,2.6,0.2,0.0,1.9,2.2,1.3,0.2,2.9,0.8,1.2,1.3,0.1
27906,170,0.2,0.3,2.7,2.0,2.4,2.2,0.4,0.5,2.4,2.1,2.6,2.9,2.2,0.9
27907,37,1.0,0.8,1.4,0.4,0.2,0.2,0.8,0.8,0.5,2.6,2.4,2.9,0.5,2.0
27908,38,2.1,2.7,2.0,2.0,2.7,2.6,1.6,1.3,0.1,1.0,1.7,2.0,1.1,1.2
27909,12,2.9,1.8,2.5,2.4,0.4,1.7,1.6,1.6,0.6,1.1,1.2,1.8,1.3,1.1
27910,275,0.2,2.9,0.6,0.0,0.3,2.4,1.1,2.5,2.2,2.3,1.5,1.7,0.7,2.1
27911,173,2.9,0.7,1.2,0.4,2.7,0.6,1.1,2.9,1.9,1.2,1.8,0.4,2.2,1.5
27912,277,0.6,1.4,2.0,1.7,1.7,2.7,1.0,0.3,2.3,0.2,2.1,1.0,0.9,1.7
27913,40,0.9,1.2,1.4,1.9,1.1,1.7,2.4,2.8,2.2,2.7,2.0,2.8,0.6,1.4
27914,42,3.0,2.9,1.3,2.0,1.9,1.1,0.9,2.3,1.0,1.7,2.3,0.9,2.3,0.8
27915,178,1.6,2.4,0.3,1.4,1.3,1.7,1.8,1.2,2.9,0.4,1.5,0.3,2.8,3.0
27916,39,1.7,1.4,0.4,2.9,0.3,1.6,0.2,0.0,2.5,1.2,2.3,0.3,1.1,2.0
27917,182,1.4,1.8,2.7,0.4,1.3,1.0,2.7,2.3,1.8,1.1,0.9,1.9,0.6,0.7
27918,183,1.7,0.2,1.2,2.7,2.0,1.5,1.5,1.4,1.1,2.6,0.1,2.7,1.5,1.6
27919,184,2.8,1.7,1.7,0.5,1.6,1.2,2.8,1.6,2.4,0.6,1.3,1.7,0.5,0.9
27920,41,1.2,1.6,2.6,0.3,1.7,1.3,2.1,1.0,0.3,0.8,2.5,1.0,0.2,1.9
27921,44,2.3,2.7,2.4,1.2,1.9,0.7,1.9,1.9,2.1,1.6,0.6,0.2,1.8,0.9
27922,279,1.6,0.1,1.4,1.1,1.4,1.6,2.4,1.2,0.5,0.7,1.2,1.6,2.3,0.6
27923,278,1.0,0.9,0.2,1.8,2.5,2.8,1.0,0.3,2.0,1.2,2.6,1.1,0.0,1.4
27924,186,1.1,2.3,0.4,2.9,1.5,2.0,0.5,0.1,1.7,0.3,1.8,2.5,0.2,2.4
27925,187,0.9,3.0,0.6,0.7,2.9,1.0,0.1,0.3,1.7,2.0,1.7,0.1,2.5,0.5
27926,47,0.5,0.8,1.4,2.7,3.0,2.7,0.3,1.1,2.8,2.0,0.9,1.1,0.1,3.0
27927,43,0.7,1.1,1.9,0.5,2.4,1.2,2.5,3.0,0.7,1.5,1.8,0.6,2.5,2.2
27928,46,0.5,1.8,2.7,2.1,0.2,0.4,0.7,0.4,2.4,2.4,0.4,2.8,1.2,0.9
27929,45,0.1,0.5,2.3,2.9,0.1,2.2,1.0,1.2,0.2,0.4,0.2,0.6,1.2,2.8
27930,189,0.9,2.9,1.9,0.0,1.0,0.5,0.1,0.5,1.2,2.3,0.6,2.9,2.2,2.3
27931,49,1.7,0.4,2.0,0.6,1.5,2.9,3.0,2.4,2.9,2.1,1.5,1.1,2.7,2.9
27932,198,1.5,2.3,1.3,1.8,2.0,2.5,3.0,2.7,2.5,1.1,0.9,0.1,0.7,2.9
27933,51,2.2,1.6,1.1,0.8,2.5,2.2,2.0,0.5,2.7,0.9,1.0,2.6,2.0,1.6
27934,197,1.4,2.6,1.6,0.7,2.0,0.9,0.2,1.7,0.3,1.9,2.3,2.6,3.0,2.4
27935,282,1.3,1.0,0.1,0.1,0.1,0.5,1.5,2.8,1.9,1.2,0.5,1.7,1.4,2.0
27936,48,1.8,0.2,2.7,0.9,2.2,1.5,0.2,2.2,2.2,1.2,2.6,0.0,1.0,1.8
27937,283,0.8,1.8,2.8,0.7,1.8,1.7,2.7,0.2,1.6,0.2,3.0,0.2,1.1,1.2
27938,194,0.3,2.8,0.8,1.4,2.9,0.5,0.1,2.2,0.7,0.0,0.2,1.6,2.0,1.4
27939,52,1.0,2.1,1.7,0.9,0.6,2.3,1.2,2.5,3.0,0.8,1.2,2.4,1.1,1.5
27940,50,2.8,1.3,1.2,2.5,0.4,0.3,0.3,1.4,0.6,2.5,1.3,2.2,2.8,2.7
27941,200,1.5,2.2,3.0,0.6,0.1,1.8,2.3,0.0,0.4,0.9,2.8,0.9,1.7,0.1
27942,284,0.2,0.5,0.6,3.0,1.3,0.3,1.9,1.8,2.4,1.4,2.1,0.6,1.3,2.7
27943,201,1.0,1.7,0.2,2.6,1.2,1.3,0.4,0.9,0.7,2.9,2.4,0.7,0.4,2.5
27944,286,2.8,2.9,0.7,2.0,1.9,2.7,1.4,0.1,2.3,2.1,1.6,1.6,2.1,0.0
27945,54,2.2,0.2,0.1,1.7,0.5,1.7,1.9,2.0,2.6,0.1,2.7,1.4,2.2,0.6
27946,203,0.9,2.7,0.2,0.2,1.1,2.8,0.5,0.9,1.1,2.9,1.4,1.2,1.0,2.6
27947,206,1.9,2.8,2.1,0.6,2.3,0.3,0.9,0.4,2.2,1.5,2.2,1.2,2.4,0.5
27948,204,1.7,0.1,0.2,2.5,1.1,0.0,1.2,2.4,2.7,2.2,0.6,0.5,0.6,2.4
27949,287,0.8,1.6,2.9,0.5,2.5,1.3,1.7,1.2,1.5,1.1,0.2,2.3,1.9,1.3
27950,53,1.0,0.0,0.3,2.7,1.9,0.8,1.7,0.6,1.2,2.7,0.3,0.9,0.7,1.7
27951,205,1.1,2.8,2.8,1.5,2.0,2.8,1.3,0.8,1.4,1.5,2.7,2.1,2.6,1.6
27952,288,0.2,1.6,1.0,0.5,2.7,2.1,1.3,2.4,0.5,0.6,2.4,0.2,2.6,0.8
27953,207,0.9,2.1,0.0,0.1,1.7,0.3,1.6,0.8,2.7,0.1,0.3,0.5,1.4,1.2
27954,57,2.9,1.9,0.8,0.7,1.4,0.1,2.6,0.8,0.2,0.2,0.9,2.6,0.8,1.1
27955,55,3.0,2.4,0.5,1.2,2.8,2.6,1.6,2.6,0.8,0.2,0.4,0.2,0.8,0.6
27956,56,1.8,2.9,0.0,0.4,0.2,0.6,1.8,0.5,2.9,0.9,2.2,2.3,1.9,1.0
27957,58,0.6,1.0,2.9,0.2,0.6,0.6,2.2,2.4,1.6,1.3,0.1,0.7,1.4,2.2
27958,208,2.1,0.3,0.6,1.3,3.0,1.8,0.8,1.3,1.3,0.8,2.0,1.4,2.6,1.7
27959,216,1.7,2.9,2.4,2.4,2.1,2.8,0.5,2.8,0.6,0.9,2.0,2.7,0.5,1.7
27960,210,1.9,2.3,0.6,2.1,0.8,1.2,1.0,0.1,2.5,1.2,2.5,2.9,1.6,0.2
27961,212,0.7,3.0,2.5,0.8,1.4,1.9,2.5,1.6,0.0,2.4,0.5,2.9,2.7,2.8
27962,62,0.9,2.5,1.0,1.8,0.9,1.5,2.3,1.2,2.3,2.9,0.7,1.7,0.0,0.7
27963,291,0.6,1.7,0.4,0.6,0.3,2.3,2.8,2.1,2.5,2.2,1.5,2.4,0.8,2.6
27964,215,1.5,1.4,0.4,1.6,0.2,2.7,1.0,1.9,3.0,1.8,2.5,0.5,0.6,2.1
27965,59,2.5,2.8,0.7,1.5,1.7,1.1,2.3,1.8,1.3,1.8,2.8,0.5,2.1,2.6
27966,60,1.6,2.9,1.8,1.4,1.5,1.4,2.7,1.3,1.8,1.8,0.6,2.3,1.6,1.4
27967,63,0.5,0.3,2.6,1.8,1.6,1.4,2.8,1.0,0.4,0.3,2.9,1.8,0.9,2.2
27968,289,0.7,1.4,1.4,0.1,0.2,0.1,2.8,0.9,0.4,2.8,1.6,2.3,2.1,0.0
27969,64,0.1,2.0,0.9,2.7,1.7,0.3,2.8,0.9,1.6,0.7,0.1,1.7,1.7,0.1
27970,66,1.7,0.3,1.5,1.6,2.5,2.6,1.5,2.3,1.9,2.3,2.7,0.8,1.7,0.8
27971,293,2.2,2.6,2.0,0.9,2.7,1.2,0.7,1.7,3.0,1.7,1.9,1.9,1.5,2.6
27972,222,1.1,1.3,2.4,2.3,2.3,1.5,0.9,1.1,3.0,2.7,2.3,1.7,0.4,1.8
27973,61,1.5,0.1,0.6,0.1,2.2,0.1,1.8,1.7,0.9,0.7,1.2,1.2,2.3,0.4
27974,220,0.9,1.1,2.4,0.1,2.4,1.4,0.2,2.5,2.6,0.3,1.4,0.9,2.4,1.9
27975,292,2.8,2.2,0.8,2.9,3.0,2.5,2.0,0.6,1.7,1.7,1.9,0.3,2.0,2.9
27976,68,0.8,2.0,1.3,1.3,0.9,0.9,0.9,1.6,1.7,2.5,2.0,1.0,2.4,1.3
27977,67,1.8,0.5,2.4,0.9,1.2,2.8,2.1,3.0,2.1,2.5,2.6,1.6,1.3,0.2
27978,65,0.6,0.9,1.0,3.0,2.0,1.8,0.5,0.3,0.8,2.8,2.2,0.8,2.9,0.3
27979,221,2.2,0.6,0.1,2.0,0.1,0.2,1.8,2.9,1.6,0.6,2.7,2.0,2.7,0.1
27980,226,1.5,2.4,0.7,2.2,0.1,1.0,0.2,1.9,1.3,2.3,1.0,1.3,2.3,1.1
27981,225,0.7,1.4,1.6,0.4,1.9,0.6,0.0,0.5,1.4,2.9,1.7,1.7,1.1,1.1
27982,224,0.2,0.1,0.3,2.1,1.6,0.1,1.1,0.7,2.6,1.0,0.0,2.9,0.2,0.9
27983,72,1.5,0.9,2.9,0.0,0.5,0.6,0.7,2.1,1.7,1.0,2.8,0.4,1.6,1.3
27984,294,2.7,0.2,0.4,1.6,2.8,2.0,1.4,2.7,0.4,1.0,1.7,0.7,1.1,3.0
27985,71,1.4,1.9,0.3,2.3,2.7,3.0,0.6,1.8,1.4,1.7,0.5,2.9,0.6,2.3
27986,295,1.2,1.9,1.8,2.3,1.9,1.6,1.6,2.6,0.1,0.4,2.9,0.1,2.6,1.4
27987,230,0.8,0.9,1.1,1.6,1.6,0.7,0.7,2.1,1.1,1.9,1.1,0.4,1.3,0.2
27988,229,0.1,2.5,1.6,1.9,1.7,0.8,0.9,0.8,1.2,1.3,2.2,2.2,2.5,2.8
27989,297,0.2,2.1,1.8,0.7,0.6,2.1,1.8,0.4,2.8,2.5,1.1,2.6,1.2,0.5
27990,227,0.6,1.6,0.3,0.8,2.0,0.5,0.0,1.4,1.2,0.3,1.4,0.3,2.9,1.0
27991,228,2.1,0.9,2.0,0.0,2.2,1.4,1.3,0.7,2.6,2.6,1.0,1.0,2.4,2.6
27992,74,0.9,2.6,0.8,1.1,2.5,0.9,0.9,2.0,1.9,1.6,0.7,1.1,0.8,2.4
27993,69,2.0,1.8,1.7,1.7,2.3,2.8,2.1,1.1,2.5,0.0,2.0,2.0,2.1,2.1
27994,235,2.0,2.0,2.8,2.7,1.6,2.5,1.8,2.0,0.1,1.7,0.5,2.6,2.7,0.5
27995,77,1.3,1.1,2.7,0.8,0.3,2.9,0.8,2.6,0.3,1.9,0.5,0.3,0.5,2.3
27996,300,1.9,0.6,1.4,0.9,2.4,1.4,2.1,1.2,1.8,1.8,1.2,1.1,0.5,2.7
27997,236,0.5,1.5,2.2,1.7,0.6,0.7,1.8,1.6,0.3,1.6,1.9,1.3,0.1,0.8
27998,246,1.4,1.5,0.3,1.9,2.8,1.3,0.4,1.5,0.2,2.1,1.0,1.7,2.4,2.1
27999,245,1.7,0.5,2.6,1.3,0.2,2.6,1.4,2.9,1.2,1.4,0.4,2.8,1.4,2.6
28000,302,1.7,0.0,1.2,2.3,1.5,1.9,2.8,0.1,0.2,2.9,1.2,0.8,2.8,0.3
28001,76,0.4,2.0,0.8,2.4,2.5,3.0,1.1,0.4,0.4,2.8,1.0,1.4,0.5,2.0
28002,296,1.4,1.8,0.6,2.7,2.6,1.6,2.4,1.6,1.5,1.3,1.3,1.5,1.4,2.5
28003,252,1.6,0.5,2.8,0.1,0.9,0.4,0.7,0.1,2.7,2.9,1.1,0.1,0.6,1.8
28004,250,2.8,0.9,1.3,1.8,0.4,2.7,0.2,0.4,2.7,2.2,0.0,1.3,2.2,2.6
28005,73,2.0,2.2,3.0,2.9,1.6,2.0,1.5,0.8,2.7,1.7,2.1,2.1,1.5,0.7
28006,304,2.0,0.7,0.6,1.2,1.2,0.9,2.7,2.0,0.8,1.5,1.2,1.4,1.1,1.7
28007,254,2.5,2.7,2.2,0.4,2.0,1.1,2.9,2.3,1.8,1.2,0.3,0.1,2.4,0.7
28008,81,1.9,0.5,2.9,1.6,1.8,1.8,0.0,2.5,1.6,0.6,0.8,2.1,1.1,1.6
28009,253,2.9,2.9,0.8,3.0,2.6,2.2,0.8,2.6,0.5,0.3,2.4,0.8,2.0,0.4
28010,83,1.2,1.1,2.8,0.2,2.2,0.9,2.4,2.6,1.5,0.1,1.3,1.3,0.8,1.4
28011,78,1.3,2.8,0.5,2.3,1.0,2.6,0.1,1.2,0.7,0.2,1.5,0.9,1.9,2.5
28012,70,2.7,2.1,2.2,2.2,1.3,2.2,2.4,0.4,0.5,2.2,0.9,1.8,0.7,0.6
28013,258,2.0,2.8,1.8,1.5,0.4,1.8,0.6,2.8,0.4,2.1,1.3,2.5,2.0,0.5
28014,305,1.1,1.8,0.1,2.0,0.9,2.6,2.8,0.3,2.2,2.9,2.9,2.5,2.1,0.8
28015,255,0.9,0.2,1.4,1.3,0.5,1.6,2.1,2.8,1.1,0.5,1.4,1.7,1.9,1.9
28016,257,2.9,0.0,1.8,2.2,2.7,1.2,1.9,2.8,1.1,0.4,2.5,1.1,0.2,0.6
28017,307,2.2,0.5,2.9,2.6,1.1,0.1,1.5,0.0,1.0,1.5,2.7,2.8,0.4,1.7
28018,86,0.7,0.7,1.3,0.2,1.4,2.5,1.4,0.3,1.2,1.1,2.8,0.2,1.8,0.1
28019,264,1.3,0.3,1.7,0.7,2.3,1.7,1.4,0.4,2.0,1.9,1.0,1.0,1.7,0.1
28020,85,2.9,0.0,1.1,2.1,0.8,1.3,0.9,1.8,2.9,0.4,1.1,2.3,0.8,0.2
28021,260,0.3,1.6,0.9,2.7,0.5,1.8,0.6,0.9,0.9,0.6,0.4,3.0,2.7,0.7
28022,89,1.2,0.8,1.9,2.8,2.4,1.1,2.3,0.1,1.0,0.3,2.8,0.7,2.0,1.2
28023,87,2.6,1.2,0.5,0.3,0.3,0.0,1.9,2.4,0.1,1.3,2.2,1.8,0.0,2.0
28024,270,0.2,0.1,0.9,1.1,2.8,0.3,2.5,1.1,1.6,1.9,3.0,0.8,2.0,2.4
28025,309,1.2,2.9,1.5,0.3,2.5,1.0,1.4,1.5,2.5,0.6,3.0,2.4,2.5,2.3
28026,95,1.0,1.0,2.0,2.5,3.0,2.4,2.5,1.3,0.0,1.6,2.6,2.1,0.6,0.8
28027,266,0.3,0.2,1.8,2.8,2.3,2.6,1.4,1.8,2.3,1.7,1.9,2.2,1.2,1.0
28028,311,2.8,0.7,1.2,1.0,0.7,0.5,2.8,1.5,2.6,2.5,0.1,2.0,2.0,2.2
28029,91,0.7,2.6,0.0,0.4,1.0,1.9,0.8,0.6,1.8,1.0,1.1,0.0,2.8,0.9
28030,94,2.1,2.2,0.6,2.4,2.0,2.7,2.6,0.2,1.6,2.0,2.0,1.2,0.5,1.7
28031,265,2.0,1.4,2.2,1.1,1.2,2.5,2.0,1.2,2.2,0.0,2.3,2.7,1.4,0.6
28032,273,1.4,2.4,2.1,2.8,2.1,1.8,2.2,3.0,1.7,2.6,2.2,0.8,1.8,1.1
28033,275,0.2,2.9,0.6,0.0,0.3,2.4,1.1,2.5,2.2,2.3,1.5,1.7,0.7,2.1
28034,274,2.5,0.3,2.3,0.6,1.9,0.7,2.7,0.9,1.4,0.8,0.7,0.2,0.9,0.1
28035,102,0.3,2.1,2.5,0.4,1.3,0.3,1.1,1.2,0.9,0.7,1.5,2.3,2.2,0.1
28036,277,0.6,1.4,2.0,1.7,1.7,2.7,1.0,0.3,2.3,0.2,2.1,1.0,0.9,1.7
28037,271,1.2,0.8,1.6,1.2,1.9,1.3,0.7,0.6,0.5,1.0,0.5,0.0,1.0,0.2
28038,105,3.0,2.0,0.5,1.5,1.6,1.6,1.2,1.3,1.1,0.5,0.0,2.0,1.5,1.7
28039,312,0.6,1.1,0.0,2.2,1.4,2.9,2.0,2.5,0.9,2.1,2.5,0.2,0.9,1.3
28040,104,2.7,1.8,2.3,2.4,2.7,2.6,2.4,0.8,0.5,1.4,0.6,2.8,0.5,2.4
28041,110,2.3,1.0,2.4,2.0,0.1,0.4,2.4,1.0,0.6,0.0,0.7,1.3,0.8,0.2
28042,316,2.2,1.2,2.0,1.1,2.8,3.0,3.0,0.8,0.4,1.4,1.4,2.7,2.6,3.0
